"","PROBEID","SYMBOL","ENTREZID","GENENAME","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"54","17214476","Des","13346","desmin",-0.280065964254786,6.26858693699149,-0.503842029449513,0.621661799906112,0.790109240973834,-5.60056028082649
"55","17214564","Asic4","241118","acid-sensing (proton-gated) ion channel family member 4",-0.18874757953468,5.72561973812191,-0.35113243971541,0.730352413157508,0.854854123902213,-5.66199405082614
"56","17214665","Sgpp2","433323","sphingosine-1-phosphate phosphotase 2",0.303584666895807,8.21966298369924,0.775820852116389,0.449866056404644,0.661016423565157,-5.43958884758769
"57","17214910","Gm2427","100039794","predicted gene 2427",-0.550790897454091,3.14809970622582,-1.33891210835984,0.200458021301222,0.413652183556856,-4.91746546429326
"58","17214924","Sp140","434484","Sp140 nuclear body protein",-1.11775095451742,3.61957168489504,-1.96343270099398,0.0683328128958578,0.247675461493753,-4.10396644687779
"59","17214948","Sp100","20684","nuclear antigen Sp100",-1.67864613816781,6.08490916246262,-2.34402055603897,0.0332003662968529,0.195780787945308,-3.52565797062911
"60","17214998","Itm2c","64294","integral membrane protein 2C",-0.545520707861807,7.41988563823635,-1.61930833073172,0.126125677359609,0.330184906450155,-4.57751993113279
"61","17215008","4933407L21Rik","71141","RIKEN cDNA 4933407L21 gene",-0.039142332116739,2.27539241802317,-0.125191845248904,0.902027397082265,0.948329833715568,-5.71307393634439
"62","17215208","Chrng","11449","cholinergic receptor, nicotinic, gamma polypeptide",0.165122402155103,3.15085261252169,0.565327797299745,0.580175283615128,0.760339716340256,-5.56984722420753
"63","17215240","Efhd1","98363","EF hand domain containing 1",-1.22295799240282,3.83295663358444,-1.50445309762224,0.153144315201667,0.364180947891309,-4.72232239976335
"64","17215309","Inpp5d","16331","inositol polyphosphate-5-phosphatase D",-0.957185350434366,6.58687480477585,-2.25693407784606,0.0392938497295185,0.203695236885036,-3.66204554245521
"65","17215372","Scarna6","100217415","small Cajal body-specific RNA 6",-0.0121682032643964,8.3959127560301,-0.0475366333623886,0.962710145838812,0.9784399514503,-5.71946848130187
"66","17215605","Ackr3","12778","atypical chemokine receptor 3",-0.670944298141653,4.746973888196,-1.72827326797058,0.104378901364664,0.301284417636707,-4.43363940910153
"67","17215720","Scly","50880","selenocysteine lyase",-0.415710006193415,6.55778033857636,-1.76867815716715,0.097189511471471,0.290454198041609,-4.37878236781186
"68","17215738","Espnl","227357","espin-like",-0.387301040163778,3.96525299103717,-1.29195238549848,0.21584656999486,0.432331488157081,-4.96969517860139
"69","17215799","Twist2","13345","twist basic helix-loop-helix transcription factor 2",0.841903891722258,3.85936845231916,1.11586921189901,0.281965464373725,0.505643397364082,-5.15226168091323
"70","17215813","Olfr1411","258483","olfactory receptor 1411",0.0669260766009083,4.93186612677509,0.232303064182452,0.819429614790404,0.903860265072396,-5.69485356256971
"71","17215815","Olfr1410","258484","olfactory receptor 1410",0.142588221139358,3.32462796326282,0.456463723835582,0.654569924337266,0.811430321663361,-5.62190230623902
"72","17215817","Olfr12","257890","olfactory receptor 12",-0.353299450475074,2.7242999517156,-1.43042649060886,0.173013051981217,0.387743269767251,-4.81164902188031
"73","17215820","Gpc1","14733","glypican 1",0.370320151152947,7.15318359953018,1.68112477277553,0.113352410804642,0.312292142818855,-4.49663924032283
"74","17215832","Mir149","387167","microRNA 149",0.261630982772169,4.55729566717404,1.07375166255175,0.299836332804956,0.523532701680668,-5.19267282941817
"75","17215879","Aqp12","208760","aquaporin 12",0.676658686486855,3.76246078427078,2.05874113423921,0.0572493791236816,0.228198156812813,-3.9637820512873
"76","17216096","D2hgdh","98314","D-2-hydroxyglutarate dehydrogenase",-0.171682180053867,5.14311926545124,-0.577389476687261,0.572207162949747,0.753433327890124,-5.56342621181146
"77","17216113","Gal3st2","381334","galactose-3-O-sulfotransferase 2",-0.314322482910601,4.14415109039558,-0.97184940775534,0.346475482795977,0.565510623294822,-5.28496530353031
"78","17216120","Gal3st2b","100041596","galactose-3-O-sulfotransferase 2B",0.436767171277296,3.53702856299727,1.44823186331397,0.168049216802946,0.381467267979425,-4.79046126239755
"79","17216133","Gal3st2c","619597","galactose-3-O-sulfotransferase 2C",-0.253040950945278,3.23458722850272,-1.03167571693379,0.318506953938524,0.538935701061657,-5.23173324552914
"80","17216158","Fam174a","67698","family with sequence similarity 174, member A",-0.51888163024685,5.37543563483503,-1.77866636273343,0.0954808575707345,0.287931459324222,-4.36510123946404
"81","17216246","Cntnap5b","241175","contactin associated protein-like 5B",0.057537568612366,2.69524547410869,0.2428488332113,0.811398657854435,0.900497506931347,-5.69247302642971
"82","17216280","Cdh20","23836","cadherin 20",0.206121267349267,3.96510581864665,0.551533246549551,0.589357915199872,0.767086561359799,-5.57703211170346
"83","17216469","Serpinb10","241197","serine (or cysteine) peptidase inhibitor, clade B (ovalbumin), member 10",-0.447819678121984,2.59141407236914,-1.47193526646448,0.161624496438771,0.374396775946844,-4.76196039476581
"84","17216527","Cntnap5a","636808","contactin associated protein-like 5A",0.579913501770093,4.74233514663297,1.88806584195378,0.0784354094332105,0.262614298727552,-4.21226682072222
"85","17216642","Sctr","319229","secretin receptor",-0.153599800716001,4.50864552427075,-0.548396094729257,0.591456501131379,0.768719142842485,-5.57864241825529
"86","17216745","Gpr39","71111","G protein-coupled receptor 39",0.201314543862183,4.04054763265902,0.728023802248962,0.477765586523402,0.681953497906618,-5.47250661647043
"87","17216888","Thsd7b","210417","thrombospondin, type I, domain containing 7B",0.489411413864722,3.57858765388783,1.34923492817323,0.197196245703213,0.410478430682807,-4.90579296161434
"88","17216949","Fcamr","64435","Fc receptor, IgA, IgM, high affinity",0.154783272435455,3.2610000196667,0.579303395603825,0.570948084231226,0.752671403000996,-5.56239547310433
"89","17216976","Fcmr","69169","Fc fragment of IgM receptor",-1.05066241798318,4.51046163036272,-1.05532306394253,0.307912695060394,0.529832550771257,-5.20994346667022
"90","17217035","Ctse","13034","cathepsin E",-2.27860428064856,6.10151682210297,-2.29085514098822,0.036805318184736,0.201137541036912,-3.60917305904729
"91","17217048","Rab7b","226421","RAB7B, member RAS oncogene family",-0.958585151803504,5.2733497724271,-2.76449516204164,0.0144159064483102,0.163627716291161,-2.84281028273598
"92","17217083","Pm20d1","212933","peptidase M20 domain containing 1",-0.772719777049453,3.86888942287731,-1.4200391164006,0.175964243772026,0.389695471523197,-4.82392093598101
"93","17217116","Rab29","226422","RAB29, member RAS oncogene family",-0.695149132131615,4.85645380529414,-1.59905252276592,0.130571759888393,0.335380334417701,-4.60358446623533
"94","17217174","Klhdc8a","213417","kelch domain containing 8A",-0.764625593800465,3.97588181340205,-1.15108602951524,0.267643618892413,0.489243757020732,-5.11748314563401
"95","17217182","Nuak2","74137","NUAK family, SNF1-like kinase, 2",-0.396971801295601,3.94554510835354,-1.32276500762217,0.20564698064595,0.419492119677242,-4.9355863827468
"96","17217237","Gm10538","100038653","predicted gene 10538",0.200886717565481,3.73472052610298,0.721121601291279,0.481879186568356,0.68515959210881,-5.47710058640694
"97","17217241","Lrrn2","16980","leucine rich repeat protein 2, neuronal",0.212552941914931,5.93895107082119,0.725662134543551,0.479170715899851,0.683145883904782,-5.47408305304842
"98","17217291","Plekha6","240753","pleckstrin homology domain containing, family A member 6",0.445390471402259,6.81131345580347,1.22195467659288,0.240505240949401,0.459327467184345,-5.04483480407706
"99","17217373","Fmod","14264","fibromodulin",0.177290519489319,4.95608709403925,0.734452514065879,0.473953279938345,0.679141124329653,-5.46819140799475
"100","17217383","Chit1","71884","chitinase 1 (chitotriosidase)",0.0543054885092085,2.90946598488915,0.199872603106691,0.844253784594747,0.918900043327071,-5.70151671534557
"101","17217399","Chil1","12654","chitinase-like 1",-1.29466580643816,3.78637151458637,-4.07761452628811,0.000982532053689932,0.148998232108269,-0.63040689685133
"102","17217428","Myog","17928","myogenin",0.155465635917502,4.17153805279484,0.617207480008181,0.546316226925456,0.731227010586762,-5.54131561949077
"103","17217536","Syt2","20980","synaptotagmin II",0.462827351827768,4.68186012152597,1.85878827158868,0.082708354273692,0.268079191974875,-4.25369131238202
"104","17217566","Ptpn7","320139","protein tyrosine phosphatase, non-receptor type 7",-1.18634108824494,4.29558787440983,-2.59351793056696,0.0203098079716259,0.175190357971075,-3.12458870948882
"105","17217596","Lmod1","93689","leiomodin 1 (smooth muscle)",0.185247415157564,3.92127200611291,0.577877496512575,0.571885979205311,0.753269878615305,-5.56316369774139
"106","17217602","Gm4793","215714","predicted gene 4793",0.440871249327752,4.73592304161143,2.21772075972369,0.0423662603444834,0.206512610284497,-3.72274581523256
"107","17217610","Csrp1","13007","cysteine and glycine-rich protein 1",-0.29458126077991,7.3376692113462,-1.25883480932634,0.227252344966486,0.443405313723557,-5.00565650926501
"108","17217619","Phlda3","27280","pleckstrin homology like domain, family A, member 3",-0.742028495275203,5.48583725529529,-2.53666671570013,0.022739359120257,0.179337241817976,-3.21715991940685
"109","17217678","Cacna1s","12292","calcium channel, voltage-dependent, L type, alpha 1S subunit",-0.0138584829142481,4.25189256203458,-0.0343832626739344,0.97302307186208,0.984684894634228,-5.71998244489136
"110","17217728","Kif21b","16565","kinesin family member 21B",-1.09253762104039,5.21106311455188,-1.95782146900871,0.0690423745781373,0.248298117548284,-4.11210981397776
"111","17217830","Platr22","100503474","pluripotency associated transcript 22",0.110500915118386,2.49322513118752,0.41280447266647,0.685566424795657,0.829255815938107,-5.639758529646
"112","17217846","Mir181b-1","723890","microRNA 181b-1",-0.119879520651212,3.40323883742799,-0.356657357862388,0.726295643046033,0.85241628427192,-5.66014557342819
"113","17217891","4933436E23Rik","71209","RIKEN cDNA 4933436E23 gene",0.323006843033132,3.35575894919924,1.20436301355444,0.247034754352726,0.465700895263716,-5.06319498689905
"114","17217969","Kcnt2","240776","potassium channel, subfamily T, member 2",-0.0312210935626371,3.04758068659356,-0.105485337904297,0.917382749993222,0.955654625190358,-5.71524038373286
"115","17218006","B3galt2","26878","UDP-Gal:betaGlcNAc beta 1,3-galactosyltransferase, polypeptide 2",-1.832358280685,4.93155301920299,-3.1808998622883,0.0061754039301801,0.148998232108269,-2.1425400575024
"116","17218060","Ptgs2","19225","prostaglandin-endoperoxide synthase 2",-0.474326389212935,3.10128594875353,-1.39996529963048,0.181784598090568,0.395858578115856,-4.84744956214596
"117","17218073","Pdc","20028","phosducin",-0.173416797785667,3.42565219388819,-0.680501070049366,0.50651427427691,0.701942293894086,-5.50331261562167
"118","17218233","Colgalt2","269132","collagen beta(1-O)galactosyltransferase 2",0.269240600085624,4.90722642864867,0.537233278440468,0.598954367672195,0.774457929073382,-5.5843009963833
"119","17218261","Ncf2","17970","neutrophil cytosolic factor 2",-1.1068597304926,6.38416278148901,-3.28223750177432,0.00501601936299734,0.148998232108269,-1.9705922031295
"120","17218321","Rgs16","19734","regulator of G-protein signaling 16",-0.84714196692796,7.32092035215534,-1.93840154532508,0.0715498113393453,0.252339854269292,-4.14019520078132
"121","17218328","Rnasel","24014","ribonuclease L (2', 5'-oligoisoadenylate synthetase-dependent)",-0.510703860847374,5.72087352175656,-1.63732356289952,0.122281122724394,0.324800766828861,-4.55415479301532
"122","17218465","Cryzl2","226527","crystallin zeta like 2",-0.932383795668082,5.45538651700052,-2.45901617048243,0.0265098517445591,0.185013458915753,-3.342534373893
"123","17218568","Tnr","21960","tenascin R",0.485459315473998,4.73953892114369,0.952180320735798,0.356037307629631,0.57552088837636,-5.30186406428004
"124","17218598","4930523C07Rik","67647","RIKEN cDNA 4930523C07 gene",-0.991396873219341,4.86958930585276,-1.77400806009313,0.0962744178846891,0.289470964982824,-4.37148770947233
"125","17218707","Tnfsf18","240873","tumor necrosis factor (ligand) superfamily, member 18",-0.799973947657717,3.15424481915552,-1.5550979826236,0.14068154924611,0.345682155098597,-4.65937656872674
"126","17218820","Sele","20339","selectin, endothelial cell",0.155803177574593,3.91495288554003,0.673028731643392,0.511124415776765,0.705243749729277,-5.5079801373154
"127","17218835","Sell","20343","selectin, lymphocyte",-1.97653832605975,6.03747552539892,-1.83434599044474,0.0864334646541657,0.272863939232082,-4.28798645569562
"128","17218845","Selp","20344","selectin, platelet",-0.426188923858668,4.37472432365555,-1.1279823246694,0.276975931842931,0.500443252380462,-5.14039999219711
"129","17218861","F5","14067","coagulation factor V",0.234737894633463,3.54834152106178,0.46062684614893,0.651647100367498,0.809663081182,-5.62010867550385
"130","17218927","Dpt","56429","dermatopontin",-1.4024553739555,7.21826307554054,-2.33086364771544,0.034060218725772,0.197480655662672,-3.54639685931869
"131","17218955","Mpc2","70456","mitochondrial pyruvate carrier 2",-0.572084371488835,6.10771564629943,-2.15817836116494,0.0474613758498892,0.214255232093438,-3.81400552744519
"132","17219011","Cd247","12503","CD247 antigen",-0.306873266671569,4.12476173769531,-1.29851138827017,0.213642383188007,0.429538975489548,-4.96248664791871
"133","17219053","Ildr2","100039795","immunoglobulin-like domain containing receptor 2",-0.71665750404199,4.36595828000467,-2.08201824288999,0.054804779917226,0.224955023465058,-3.92903040799359
"134","17219139","Rgs5","19737","regulator of G-protein signaling 5",0.212882110978283,10.168722406478,0.765274017702716,0.455933545739845,0.664930527448284,-5.44701768157115
"135","17219171","Sh2d1b1","26904","SH2 domain containing 1B1",-0.741662765644921,3.41912589945448,-1.90522343519434,0.0760242407916996,0.25881051876561,-4.18781962939972
"136","17219185","Olfml2b","320078","olfactomedin-like 2B",-0.385456022656669,7.13065857466709,-1.36464452705732,0.192406954391989,0.406584311448705,-4.88824221127271
"137","17219199","Fcgr4","246256","Fc receptor, IgG, low affinity IV",-1.62663008401544,6.28263424278555,-3.19051608628988,0.00605484506349369,0.148998232108269,-2.12623510344305
"138","17219248","Adamts4","240913","a disintegrin-like and metallopeptidase (reprolysin type) with thrombospondin type 1 motif, 4",0.0552274317207821,4.77258394061983,0.192260205953106,0.850106623267584,0.921756051092271,-5.70293672448231
"139","17219308","Nectin4","71740","nectin cell adhesion molecule 4",-0.265451818133163,3.69319163084459,-0.947933230710544,0.358125831592202,0.577606769005986,-5.30547336468658
"140","17219324","Arhgap30","226652","Rho GTPase activating protein 30",-1.53922438056294,5.78838604690637,-2.82314559292005,0.0128054840214872,0.163234121514927,-2.74516903931108
"141","17219356","Tstd1","226654","thiosulfate sulfurtransferase (rhodanese)-like domain containing 1",-0.000387779364036778,3.57980833590374,-0.00115511517492588,0.999093512459873,0.999426932620881,-5.72054575250107
"142","17219362","F11r","16456","F11 receptor",-0.642450523000319,5.91656840785447,-1.42783353081211,0.17374590417697,0.388459747097651,-4.81471855972729
"143","17219374","Alyref2","56009","Aly/REF export factor 2",0.098418514942952,3.83899352543289,0.383484883031899,0.706719114853948,0.841227517727538,-5.65076770530454
"144","17219397","Cd48","12506","CD48 antigen",-1.60191652715647,5.54377668776409,-3.62060484476505,0.00250231257834825,0.148998232108269,-1.39654962062635
"145","17219407","Slamf1","27218","signaling lymphocytic activation molecule family member 1",-0.844843295063484,2.93931201785977,-1.89350362161317,0.0776639136320481,0.261459133075552,-4.20453228511571
"146","17219418","Cd84","12523","CD84 antigen",-1.22613277568481,6.06708175071233,-2.71412612028562,0.0159543382352067,0.163627716291161,-2.92629493724344
"147","17219435","Slamf6","30925","SLAM family member 6",-1.98310854225621,4.50031192066214,-2.25442045632348,0.0394843817114597,0.203695236885036,-3.66595024647022
"148","17219536","Kcnj10","16513","potassium inwardly-rectifying channel, subfamily J, member 10",-0.470406491736719,6.26737234803721,-1.24354248025514,0.232676509700813,0.450256835266744,-5.0220138588693
"149","17219546","Slamf9","98365","SLAM family member 9",-0.428589947770583,5.43732032398187,-1.21307373821623,0.243784666789408,0.462350230117843,-5.0541303949671
"150","17219581","Tagln2","21346","transgelin 2",-0.652968889673181,8.26456363056447,-1.41388246881076,0.177732866190441,0.391875149985913,-4.83116348482509
"151","17219633","Olfr218","258880","olfactory receptor 218",0.346720102930495,2.51364432175574,1.26098296324089,0.226498413958545,0.44273165688995,-5.00334612004039
"152","17219643","Aim2","383619","absent in melanoma 2",-0.915427574076833,4.55651086518319,-2.07270957303524,0.0557706699623157,0.226061640584234,-3.94295118221866
"153","17219662","Ifi209","236312","interferon activated gene 209",-1.3808118248657,3.70511388813986,-2.01811557068609,0.061756217241423,0.237478205492194,-4.02395900432986
"154","17219680","Olfr432","258711","olfactory receptor 432",-0.242948335921221,2.48887564670642,-0.951448758567278,0.356396451900806,0.575746895485134,-5.30248677261089
"155","17219698","Spta1","20739","spectrin alpha, erythrocytic 1",0.0192784972989224,3.45321628295918,0.0546696794077828,0.95712022039423,0.975673477514607,-5.71912076114673
"156","17219756","Olfr417","258238","olfactory receptor 417",0.138205677140676,4.56073668079438,0.349814770059134,0.731321170576907,0.855464779447684,-5.66243071977502
"157","17219766","Fmn2","54418","formin 2",0.521071042796094,6.01308507834496,1.70506055305804,0.108716298405901,0.306607457513884,-4.4647948799415
"158","17219789","Kmo","98256","kynurenine 3-monooxygenase (kynurenine 3-hydroxylase)",-0.406370862868631,3.6959872501535,-0.637386557590875,0.533443137331458,0.72156850367827,-5.52957832095054
"159","17219848","Exo1","26909","exonuclease 1",0.457987146887898,8.34955684462748,1.76457854410949,0.0978985777944661,0.29125143382056,-4.38438405554274
"160","17219997","Kif26b","269152","kinesin family member 26B",0.720211040226582,7.93502918545352,1.2715169803775,0.222829753334721,0.439573666088073,-4.99197174205914
"161","17220110","Itpkb","320404","inositol 1,4,5-trisphosphate 3-kinase B",-0.700262424536233,6.88599963618864,-1.53016863035321,0.146704858896887,0.354925909312673,-4.69054290107012
"162","17220221","Tmem63a","208795","transmembrane protein 63a",-0.749487379717176,5.74458290009379,-1.67773751831357,0.11402215922277,0.313273530953487,-4.50112227348027
"163","17220417","Susd4","96935","sushi domain containing 4",0.379365342766276,6.72053712301989,1.14810958296124,0.268832378495484,0.490161225389425,-5.12045695362632
"164","17220432","Tlr5","53791","toll-like receptor 5",-0.359923334220484,4.52276170924228,-1.25966186177948,0.226961843837825,0.44305967235681,-5.00476736242899
"165","17220529","Mir194-1","387189","microRNA 194-1",0.481654945839372,4.76196379467906,1.80107006392625,0.0917443809234623,0.282489760470548,-4.33424422331615
"166","17220584","Slc30a10","226781","solute carrier family 30, member 10",0.642167815017374,4.89559238583338,1.96375560318995,0.0682921821950564,0.247675461493753,-4.10349744794975
"167","17220591","5033404E19Rik","114668","NSA2 ribosome biogenesis homolog pseudogene",-0.0406802080476596,3.3809516294672,-0.168220613771418,0.868647847542622,0.932190962224357,-5.70706084220783
"168","17220724","Ptpn14","19250","protein tyrosine phosphatase, non-receptor type 14",-0.360223638654017,5.12217112445202,-0.920477222277253,0.371832022501964,0.590498801297822,-5.32846447743161
"169","17220771","Spata45","75558","spermatogenesis associated 45",0.291141531429389,3.16271917994952,1.06042956072853,0.305659021322672,0.527773592899565,-5.20518313623272
